Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,ORCL,XLK,^GSPC,ORCL,XLK,^GSPC,ORCL,XLK,^GSPC,ORCL,XLK,^GSPC,ORCL,XLK,^GSPC
Datetime,,,,,,,,,,,,,,,
2024-12-04 14:30:00+00:00,186.47999572753906,239.35000610351562,6068.8701171875,188.02000427246094,239.72999572753906,6070.35009765625,185.89999389648438,239.3000030517578,6066.77978515625,188.0,239.72000122070312,6069.39013671875,400708.0,226536.0,12932947.0
2024-12-04 14:32:00+00:00,187.07000732421875,239.6300048828125,6071.5,187.0800018310547,239.6999969482422,6072.080078125,186.24459838867188,239.25999450683594,6068.52001953125,186.46690368652344,239.3300018310547,6068.52001953125,70444.0,86918.0,23154474.0
2024-12-04 14:34:00+00:00,187.25,239.61000061035156,6069.89990234375,187.25,239.7100067138672,6071.89990234375,186.64999389648438,239.41000366210938,6068.33984375,186.97000122070312,239.6999969482422,6071.5,53427.0,66545.0,20038167.0
2024-12-04 14:36:00+00:00,187.32870483398438,239.4199981689453,6066.43994140625,187.47000122070312,239.6699981689453,6070.259765625,186.9199981689453,239.3699951171875,6066.43994140625,187.1699981689453,239.60000610351562,6069.7001953125,82055.0,48805.0,17880765.0
2024-12-04 14:38:00+00:00,187.08999633789062,239.1999969482422,6066.1201171875,187.55999755859375,239.49000549316406,6067.85986328125,187.0301971435547,239.19000244140625,6065.8798828125,187.3000030517578,239.49000549316406,6066.72998046875,77898.0,31334.0,15720730.0
2024-12-04 14:40:00+00:00,187.6999969482422,239.3800048828125,6066.56982421875,187.73989868164062,239.49000549316406,6067.83984375,187.0500030517578,239.1999969482422,6066.330078125,187.14999389648438,239.1999969482422,6066.35009765625,81400.0,23569.0,15246944.0
2024-12-04 14:42:00+00:00,188.22000122070312,239.53489685058594,6067.18994140625,188.33999633789062,239.53489685058594,6068.14013671875,187.7100067138672,239.32000732421875,6066.4501953125,187.7100067138672,239.41000366210938,6066.4501953125,112911.0,26167.0,14175501.0
2024-12-04 14:44:00+00:00,187.64999389648438,239.49000549316406,6065.60986328125,188.3249969482422,239.67999267578125,6068.16015625,187.63999938964844,239.47000122070312,6065.509765625,188.22000122070312,239.5,6067.14013671875,87625.0,22424.0,15569846.0
2024-12-04 14:46:00+00:00,187.91000366210938,239.75,6069.25,187.92999267578125,239.75,6069.3798828125,187.38009643554688,239.4499969482422,6065.77001953125,187.6999969482422,239.5,6066.47021484375,52157.0,39906.0,13190861.0
2024-12-04 14:48:00+00:00,187.85000610351562,239.67999267578125,6068.18017578125,188.19000244140625,239.80999755859375,6069.56005859375,187.7100067138672,239.6199951171875,6067.919921875,187.85000610351562,239.8000030517578,6069.330078125,107385.0,22881.0,14704425.0
2024-12-04 14:50:00+00:00,188.5,239.77000427246094,6069.509765625,188.55999755859375,239.8000030517578,6070.2998046875,187.75,239.66000366210938,6067.58984375,187.86500549316406,239.6999969482422,6068.16015625,70869.0,21779.0,14550182.0
2024-12-04 14:52:00+00:00,188.91000366210938,239.6300048828125,6069.75,188.97500610351562,239.85000610351562,6070.10009765625,188.52000427246094,239.6300048828125,6068.83984375,188.5399932861328,239.77999877929688,6069.64013671875,62719.0,32057.0,12810001.0
2024-12-04 14:54:00+00:00,189.25,239.82000732421875,6071.5400390625,189.25,239.8699951171875,6072.06982421875,188.85000610351562,239.6300048828125,6069.8798828125,188.85000610351562,239.6300048828125,6069.8798828125,90217.0,41328.0,11996870.0
2024-12-04 14:56:00+00:00,188.88999938964844,239.6199951171875,6070.08984375,189.41000366210938,239.8800048828125,6072.240234375,188.75,239.60000610351562,6069.7001953125,189.24000549316406,239.82000732421875,6071.7001953125,64489.0,53225.0,15212224.0
2024-12-04 14:58:00+00:00,188.64999389648438,239.3699951171875,6068.8798828125,188.97000122070312,239.6300048828125,6070.33984375,188.5500030517578,239.33999633789062,6067.66015625,188.9499969482422,239.6300048828125,6070.18994140625,43396.0,33119.0,13380183.0
2024-12-04 15:00:00+00:00,188.41549682617188,239.2899932861328,6066.330078125,188.82000732421875,239.44000244140625,6069.4599609375,188.3000030517578,239.05999755859375,6064.6298828125,188.61000061035156,239.3699951171875,6069.4599609375,142171.0,90233.0,18129172.0
2024-12-04 15:02:00+00:00,188.36000061035156,239.4199981689453,6067.14990234375,188.61279296875,239.4499969482422,6068.27978515625,188.30560302734375,239.22999572753906,6065.7099609375,188.5,239.27000427246094,6066.27978515625,61358.0,50359.0,16245308.0
2024-12-04 15:04:00+00:00,188.72500610351562,239.58999633789062,6067.81005859375,188.72999572753906,239.58999633789062,6068.10986328125,188.32000732421875,239.36500549316406,6066.5,188.41000366210938,239.42999267578125,6067.16015625,40643.0,42741.0,14165766.0
2024-12-04 15:06:00+00:00,188.69000244140625,239.75999450683594,6067.1298828125,188.7899932861328,239.7899932861328,6068.14013671875,188.41000366210938,239.55999755859375,6066.5,188.72000122070312,239.58999633789062,6067.83984375,39688.0,45304.0,13728250.0
2024-12-04 15:08:00+00:00,188.36289978027344,239.67250061035156,6067.85009765625,188.74000549316406,239.7899932861328,6068.47021484375,188.3000030517578,239.5500030517578,6067.18017578125,188.63999938964844,239.75999450683594,6067.33984375,41066.0,55887.0,15750709.0
2024-12-04 15:10:00+00:00,188.20159912109375,239.75999450683594,6069.259765625,188.4600067138672,239.8800048828125,6071.22998046875,188.2010040283203,239.67999267578125,6067.7900390625,188.32000732421875,239.69000244140625,6067.97998046875,35917.0,57930.0,13008533.0
2024-12-04 15:12:00+00:00,187.89669799804688,239.7899932861328,6066.43017578125,188.2949981689453,239.83999633789062,6069.8701171875,187.8300018310547,239.72000122070312,6066.240234375,188.23989868164062,239.77000427246094,6069.47998046875,38845.0,46988.0,13143391.0
2024-12-04 15:14:00+00:00,187.58909606933594,239.58999633789062,6061.669921875,187.94000244140625,239.85000610351562,6066.89990234375,187.54010009765625,239.5800018310547,6061.669921875,187.92999267578125,239.77999877929688,6066.41015625,53178.0,283767.0,13201096.0
2024-12-04 15:16:00+00:00,187.36000061035156,239.5399932861328,6062.60986328125,187.5850067138672,239.6300048828125,6062.83984375,187.28500366210938,239.42999267578125,6061.06005859375,187.5850067138672,239.6300048828125,6061.75,23122.0,23080.0,11182148.0
2024-12-04 15:18:00+00:00,187.49000549316406,239.85000610351562,6066.08984375,187.57000732421875,239.85000610351562,6066.08984375,187.33999633789062,239.57000732421875,6062.509765625,187.35000610351562,239.57000732421875,6062.66015625,91153.0,16229.0,12707101.0
2024-12-04 15:20:00+00:00,187.5399932861328,239.9199981689453,6066.72021484375,187.55999755859375,239.9600067138672,6067.64013671875,187.33999633789062,239.82000732421875,6065.31005859375,187.50999450683594,239.8699951171875,6066.14990234375,27769.0,56321.0,12058724.0
